0.015	-0.44
0.11693181818181819	-0.48
0.21886363636363637	-0.56
0.3207954545454546	-0.6799933333333333
0.4227272727272728	-0.6896533333333333
0.524659090909091	-0.83654
0.6265909090909092	-0.91966
0.7285227272727274	-0.8099133333333334
0.8304545454545456	-0.9682666666666666
0.9323863636363637	-0.9993066666666667
1.034318181818182	-0.9979333333333333
1.13625	-0.9961266666666667
1.2381818181818183	-0.9936466666666667
1.3401136363636363	-0.98788
1.4420454545454546	-0.981
1.5439772727272727	-0.9715533333333334
1.645909090909091	-0.95622
1.7478409090909093	-0.9412333333333334
1.8497727272727273	-0.9186733333333333
1.9517045454545456	-0.8903133333333333
2.053636363636364	-0.85308
2.155568181818182	-0.8049933333333333
2.2575000000000003	-0.7518933333333333
2.3594318181818186	-0.6729266666666667
2.461363636363637	-0.6220266666666666
2.563295454545455	-0.5534333333333333
2.665227272727273	-0.5131
2.7671590909090913	-0.4727866666666667
2.8690909090909096	-0.44378666666666666
2.971022727272728	-0.4168
3.0729545454545457	-0.3975
3.174886363636364	-0.37459333333333333
3.2768181818181823	-0.35996666666666666
3.3787500000000006	-0.3448133333333333
3.480681818181819	-0.3307
3.5826136363636367	-0.3210866666666667
3.684545454545455	-0.3090466666666667
3.7864772727272733	-0.29894666666666664
3.8884090909090916	-0.28784
3.9903409090909094	-0.2803466666666667
4.092272727272728	-0.2724066666666667
4.194204545454546	-0.26303333333333334
4.296136363636363	-0.25581333333333334
4.398068181818182	-0.24913333333333335
4.5	-0.24162
